1.010101	5.4019861
2.0202019	8.823658
3.030303	12.60087
4.0404038	16.233805
5.0505047	19.557146
6.060606	22.997589
7.0707068	26.997768
8.0808077	30.016211
9.090909	33.927238
10.101009	37.383957
11.111111	40.975903
12.121212	44.434071
13.131312	48.103352
14.141414	51.828331
15.151514	55.348824
16.161615	58.806725
17.171717	62.240425
18.181818	65.800598
19.191917	69.277252
20.202019	72.734131
21.21212	76.216194
22.222221	79.927444
23.232323	83.258972
24.242424	86.988235
25.252523	90.240219
26.262625	93.730843
27.272726	97.170547
28.282827	101.01208
29.292929	104.49316
30.303028	108.2121
31.313129	111.54723
32.323231	115.06674
33.333332	118.64941
34.343433	122.37735
35.353535	125.8338
36.363636	129.34026
37.373737	133.15959
38.383835	136.34648
39.393936	139.72127
40.404037	143.47206
41.414139	146.88347
42.42424	150.34062
43.434341	154.17935
44.444443	157.55782
45.454544	160.8985
46.464645	164.77127
47.474747	168.22459
48.484848	171.70273
49.494946	175.13921
50.505047	178.90613
51.515148	182.2458
52.525249	185.79489
53.535351	189.32368
54.545452	192.82339
55.555553	196.2457
56.565655	200.17383
57.575756	203.36674
58.585857	207.10646
59.595955	210.69258
60.606056	214.3797
61.616158	217.61545
62.626259	221.22112
63.63636	224.911
64.646461	228.44257
65.656563	231.80606
66.666664	235.03481
67.676765	239.23636
68.686867	242.8156
69.696968	245.58701
70.707069	249.60233
71.717171	252.94
72.727272	256.52032
73.737373	259.98819
74.747475	263.64764
75.757568	266.97675
76.76767	270.83594
77.777771	274.25949
78.787872	277.69284
79.797974	281.34695
80.808075	284.89642
81.818176	288.54749
82.828278	292.09503
83.838379	295.40924
84.84848	298.88962
85.858582	302.60828
86.868683	305.96808
87.878784	309.78915
88.888885	313.16028
89.898987	317.01883
90.909088	320.25787
91.919189	323.62274
92.929291	327.29123
93.939392	330.65121
94.949493	334.2272
95.959595	337.89734
96.969696	341.40729
97.97979	344.73178
98.989891	348.31805
99.999992	351.9292
