1.010101	5.5719523
2.0202019	9.1320009
3.030303	12.498418
4.0404038	16.11084
5.0505047	19.781691
6.060606	23.230556
7.0707068	27.00489
8.0808077	30.428608
9.090909	34.135372
10.101009	37.569824
11.111111	40.832596
12.121212	44.372963
13.131312	47.894924
14.141414	51.550346
15.151514	55.220978
16.161615	58.38113
17.171717	62.106041
18.181818	65.448296
19.191917	69.246483
20.202019	72.829582
21.21212	76.584785
22.222221	80.110062
23.232323	83.281883
24.242424	87.041374
25.252523	90.485497
26.262625	93.869347
27.272726	97.480858
28.282827	100.88885
29.292929	104.53288
30.303028	108.20567
31.313129	111.76157
32.323231	115.26344
33.333332	118.80106
34.343433	122.30534
35.353535	125.4183
36.363636	129.14899
37.373737	132.86539
38.383835	136.08575
39.393936	140.04706
40.404037	143.22496
41.414139	147.47188
42.42424	150.48134
43.434341	154.0605
44.444443	157.44762
45.454544	161.14534
46.464645	164.55765
47.474747	168.21278
48.484848	171.71658
49.494946	175.17395
50.505047	178.94971
51.515148	182.44693
52.525249	185.59006
53.535351	189.56264
54.545452	192.94394
55.555553	196.57782
56.565655	199.76558
57.575756	203.35153
58.585857	207.12662
59.595955	210.54375
60.606056	214.1561
61.616158	217.78169
62.626259	221.19312
63.63636	224.74664
64.646461	228.33643
65.656563	231.77774
66.666664	235.3246
67.676765	238.86824
68.686867	242.62045
69.696968	245.94714
70.707069	249.31407
71.717171	253.13435
72.727272	256.30801
73.737373	260.17151
74.747475	263.37436
75.757568	267.35886
76.76767	270.21869
77.777771	274.35458
78.787872	277.625
79.797974	281.41736
80.808075	284.82217
81.818176	288.38846
82.828278	291.8735
83.838379	295.48297
84.84848	298.83124
85.858582	302.39374
86.868683	306.08646
87.878784	309.68588
88.888885	312.98666
89.898987	316.69348
90.909088	319.89301
91.919189	323.62549
92.929291	327.08539
93.939392	330.88647
94.949493	334.17276
95.959595	337.64368
96.969696	341.46417
97.97979	344.73474
98.989891	348.29834
99.999992	351.90149
