1.010101	5.2646213
2.0202019	9.0419941
3.030303	12.477658
4.0404038	16.219656
5.0505047	19.808563
6.060606	23.240322
7.0707068	27.087673
8.0808077	30.359634
9.090909	33.804325
10.101009	37.210987
11.111111	40.79599
12.121212	44.277641
13.131312	47.965595
14.141414	51.2033
15.151514	55.207699
16.161615	58.582451
17.171717	62.124382
18.181818	65.652611
19.191917	69.227173
20.202019	72.774994
21.21212	76.425583
22.222221	79.82972
23.232323	83.178024
24.242424	86.673431
25.252523	90.404121
26.262625	93.937424
27.272726	97.257515
28.282827	100.78155
29.292929	104.61762
30.303028	107.91097
31.313129	111.68081
32.323231	115.15096
33.333332	118.67298
34.343433	122.20277
35.353535	125.59177
36.363636	129.39458
37.373737	132.99657
38.383835	136.65643
39.393936	139.88831
40.404037	143.1763
41.414139	146.99907
42.42424	150.687
43.434341	154.07182
44.444443	157.73027
45.454544	160.9369
46.464645	164.46516
47.474747	168.2352
48.484848	171.67519
49.494946	175.23849
50.505047	179.07317
51.515148	182.09517
52.525249	185.7317
53.535351	189.31255
54.545452	193.00174
55.555553	196.42915
56.565655	200.1263
57.575756	203.757
58.585857	207.1752
59.595955	210.56235
60.606056	214.1225
61.616158	217.54514
62.626259	221.21815
63.63636	224.68079
64.646461	228.16034
65.656563	231.94318
66.666664	235.40479
67.676765	239.08083
68.686867	242.39053
69.696968	245.69717
70.707069	249.48022
71.717171	253.27809
72.727272	256.67618
73.737373	259.96191
74.747475	263.84204
75.757568	267.25327
76.76767	270.67181
77.777771	274.40448
78.787872	277.6246
79.797974	281.32523
80.808075	285.00656
81.818176	288.41727
82.828278	291.88403
83.838379	295.24548
84.84848	298.97247
85.858582	302.53244
86.868683	305.87225
87.878784	309.69742
88.888885	313.25659
89.898987	316.52386
90.909088	320.14044
91.919189	323.64178
92.929291	327.49683
93.939392	330.64105
94.949493	334.37833
95.959595	337.98663
96.969696	341.5788
97.97979	344.83801
98.989891	348.56812
99.999992	352.27338
